id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,property_type,room_type,price,minimum_nights,last_review,reviews_per_month,City
9.23431e+17,You are my Muse!,483081067,Sheldon,Woodlawn,Woodlawn,41.77618,-87.59703,Entire rental unit,Entire home/apt,138.0,3,9/2/2024,0.42,Chicago
9.23973e+17,Luxury Condo Downtown Chicago,418364089,Paras,Neighborhood highlights,Loop,41.88836791,-87.61879872,Entire home,Entire home/apt,350.0,3,11/6/2023,0.33,Chicago
9.23981e+17,Bedroom near University of Chicago,119163841,Joel,Neighborhood highlights,Woodlawn,41.7758582,-87.6030891,Private room in home,Private room,41.0,1,2/16/2025,1.03,Chicago
9.29116e+17,Chic Urban Home Near Chinatown/Downtown /McCormick,285873432,N Plus Stay,Armour Square,Armour Square,41.83956,-87.63344,Entire home,Entire home/apt,241.0,2,11/3/2024,1.68,Chicago
9.29186e+17,Apartment in Chicago,523972443,Kasiet,Neighborhood highlights,Jefferson Park,41.97155907,-87.78102891,Entire condo,Entire home/apt,84.0,1,2/16/2025,4.15,Chicago
9.2922e+17,Cozy Studio in Perfect Location,18228163,Carlo,Neighborhood highlights,West Town,41.8931481,-87.6605329,Entire rental unit,Entire home/apt,121.0,1,2/16/2025,4.31,Chicago
9.29233e+17,Charming Furnished 2 BR / 1 BA !,519821532,Bernie,Chatham,Chatham,41.7313516,-87.6065875,Entire rental unit,Entire home/apt,147.0,32,2/3/2024,0.12,Chicago
9.29717e+17,Chicago Home Near Midway Airport,524112329,Maria,Neighborhood highlights,Garfield Ridge,41.799049,-87.757896,Entire home,Entire home/apt,167.0,1,2/23/2025,2.31,Chicago
9.29746e+17,Private bedroom in GoldCoast,296208054,Shammi,Near North Side,Near North Side,41.89811,-87.62904,Private room in rental unit,Private room,50.0,32,No Review,0.0,Chicago
9.29855e+17,1br/1ba Condo 1 block from University of Chicago,61035807,Dave,Neighborhood highlights,Hyde Park,41.79515856,-87.60167153,Entire condo,Entire home/apt,72.0,32,3/9/2024,0.13,Chicago
9.29881e+17,"Work Space_Quiet, Parking, Pet Friendly_Near train",155230531,Oriana & Julius,Neighborhood highlights,Albany Park,41.96332384,-87.73297042,Entire rental unit,Entire home/apt,124.0,30,No Review,0.0,Chicago
9.29961e+17,20 Minutes From O’Hare and Downtown Chicago,480864582,Hanna,Forest Glen,Forest Glen,41.9912404,-87.7347932,Entire rental unit,Entire home/apt,126.0,1,No Review,0.0,Chicago
9.24132e+17,Explore Chicago from our Trendy Wicker Park Airbnb,111062630,Kyriako,Neighborhood highlights,West Town,41.8998293,-87.6757,Entire rental unit,Entire home/apt,142.0,2,3/9/2025,3.66,Chicago
9.2414e+17,Wicker Park Hideaway,1115629,T,Neighborhood highlights,West Town,41.91320395,-87.6711038,Entire rental unit,Entire home/apt,136.0,1,10/27/2024,0.36,Chicago
9.24174e+17,Room H5,3186645,Jorge,South Chicago,South Chicago,41.74077,-87.55128,Private room in home,Private room,21.0,32,No Review,0.0,Chicago
9.24182e+17,Room H8,3186645,Jorge,South Chicago,South Chicago,41.74043611,-87.55163243,Private room in home,Private room,16.0,32,1/21/2025,0.18,Chicago
9.24204e+17,Grant Park Escape 28,439530055,J,Loop,Loop,41.87113,-87.62338,Entire rental unit,Entire home/apt,537.0,33,8/7/2023,0.05,Chicago
9.24616e+17,Modern Condo in Bronzeville Chicago. Long term.,405215400,Shine Vacation Rentals,Neighborhood highlights,Grand Boulevard,41.8125376,-87.62307229,Entire rental unit,Entire home/apt,83.0,2,3/1/2025,3.76,Chicago
9.24706e+17,HUGE Fully Loaded 1 BDRM Loft Oasis,176314750,Yasir,Neighborhood highlights,West Ridge,41.99389,-87.6863,Entire rental unit,Entire home/apt,158.0,1,2/19/2025,1.72,Chicago
9.29984e+17,Welcome to Chicago West Loop!,74071024,Ninoc,Neighborhood highlights,Near West Side,41.87782,-87.66501,Entire rental unit,Entire home/apt,269.0,5,10/9/2024,0.62,Chicago
9.30105e+17,Newly Renovated Private Room,386172585,Jay,Englewood,Englewood,41.76624,-87.65128,Private room in rental unit,Private room,38.0,32,No Review,0.0,Chicago
9.30517e+17,Colorful & Peaceful Boho-Chic Unit in Logan Square,88547320,Laura,Logan Square,Logan Square,41.9206994,-87.6961395,Entire rental unit,Entire home/apt,95.0,1,3/12/2025,6.45,Chicago
9.30691e+17,Welcome to Harding on the Park!,81858725,Jennifer,Neighborhood highlights,Logan Square,41.93135175,-87.72571904,Entire rental unit,Entire home/apt,137.0,2,2/25/2025,1.35,Chicago
9.31074e+17,Own room & bathroom in vintage home near transport,77377429,Meghan,Neighborhood highlights,Irving Park,41.94603,-87.72844,Private room in home,Private room,138.0,2,10/13/2024,1.13,Chicago
9.3138e+17,Central downtown home in Loop,62022982,Patricia,Loop,Loop,41.88189,-87.62896,Entire rental unit,Entire home/apt,101.0,1,2/22/2025,2.5,Chicago
9.32046e+17,Getaway in Vibrant West Town Duplex Apartment,37945736,Alfredo,Neighborhood highlights,West Town,41.8927084,-87.6606538,Entire rental unit,Entire home/apt,254.0,4,3/14/2025,2.91,Chicago
9.32123e+17,Charming 3-BED in Lincoln Park/ Old Town & Parking,48630264,Shuang,Neighborhood highlights,Lincoln Park,41.91213539,-87.64102098,Entire home,Entire home/apt,250.0,2,2/23/2025,5.24,Chicago
9.324e+17,"Blueground | West Loop, theater & gym, nr dining",107434423,Blueground,Near West Side,Near West Side,41.876791,-87.64762,Entire rental unit,Entire home/apt,207.0,32,No Review,0.0,Chicago
9.24737e+17,3 BDR Astonishing New Apt Steps From United Center,235678953,Patty,Neighborhood highlights,Near West Side,41.8833,-87.67965,Entire rental unit,Entire home/apt,314.0,2,2/19/2025,2.45,Chicago
9.2482e+17,1BR Modern Apt in the Heart of the City,516729738,Sania,Neighborhood highlights,Lake View,41.94429,-87.6697,Entire rental unit,Entire home/apt,84.0,1,2/23/2025,1.4,Chicago
9.2494e+17,Saved by the Belden,94281933,Ellen,Logan Square,Logan Square,41.923507,-87.7010536,Entire home,Entire home/apt,225.0,3,2/25/2025,2.16,Chicago
9.25053e+17,Andi’s treehouse,448337164,David,West Town,West Town,41.90825775,-87.69351784,Entire rental unit,Entire home/apt,383.0,1,No Review,0.0,Chicago
9.25281e+17,Trendy & Luxe 2BR/2BA - West Town near 'L' & Dtwn,465428850,Stephanie And Zach,Neighborhood highlights,West Town,41.89331,-87.65813,Entire rental unit,Entire home/apt,241.0,2,2/23/2025,2.17,Chicago
9.25412e+17,Near West Side 3Bed/2Bath for 6 in Chicago,522950558,Cristina,Near West Side,Near West Side,41.86427,-87.6859,Entire home,Entire home/apt,223.0,2,1/23/2025,0.67,Chicago
9.25414e+17,The Hyde Park Haven,30484804,Lyvonne,Neighborhood highlights,Woodlawn,41.7839678,-87.6008639,Private room in townhouse,Private room,71.0,1,3/1/2025,2.99,Chicago
9.3253e+17,Luxury 3BR Duplex in Prime Location,259191558,Fabian,Neighborhood highlights,Near North Side,41.9002035,-87.6256372,Entire rental unit,Entire home/apt,486.0,3,3/10/2025,2.92,Chicago
9.32545e+17,Excellent Stay in River North! Pets are Welcome,501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89035,-87.62811,Room in hotel,Hotel room,138.0,1,9/2/2024,0.3,Chicago
9.32549e+17,Relax and Unwind! Close to Water Tower Chicago!,501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89111,-87.62704,Room in hotel,Hotel room,431.0,1,3/17/2024,0.49,Chicago
9.32551e+17,Look No Further! Near Cloud Gate - The Bean,501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89111,-87.62704,Room in hotel,Hotel room,552.0,1,No Review,0.0,Chicago
9.32552e+17,"Comfort and Convenience! Pet-Friendly, w/ Pool",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89111,-87.62704,Room in hotel,Hotel room,351.0,1,1/2/2025,0.43,Chicago
9.32553e+17,"Rare Gem in River North! Pet-Friendy, w/ Pool!",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89132,-87.62602,Room in hotel,Hotel room,239.0,1,No Review,0.0,Chicago
9.32554e+17,"2 Posh Units in River North! Pet-Friendly, w/ Pool",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89111,-87.62704,Room in hotel,Hotel room,319.0,1,No Review,0.0,Chicago
9.32555e+17,3 Relaxing Units in River North! w/ Swimming Pool,501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89111,-87.62704,Room in hotel,Hotel room,138.0,1,No Review,0.0,Chicago
9.25556e+17,Your Relaxing Space Away From Home,394446911,Carla,Roseland,Roseland,41.6916398,-87.6192743,Entire rental unit,Entire home/apt,108.0,1,12/23/2024,1.92,Chicago
9.32639e+17,Gorgeous West Loop Loft —1Br 1Ba —Amazing Location,110653686,Jason,Neighborhood highlights,Near West Side,41.88225,-87.66576,Entire rental unit,Entire home/apt,211.0,90,9/20/2024,0.17,Chicago
9.32688e+17,Cozy home,228789367,Loki,West Town,West Town,41.90880076,-87.68846249,Entire rental unit,Entire home/apt,250.0,32,No Review,0.0,Chicago
9.32715e+17,Designer’s Contemporary Lincoln Park Flat,151658,Anne,Neighborhood highlights,Lincoln Park,41.92267796,-87.6436919,Entire townhouse,Entire home/apt,305.0,32,8/8/2024,0.25,Chicago
9.3289e+17,"Good Ol' Greystone, A Genuine Chicago Experience",277477216,Kiva,Neighborhood highlights,West Town,41.9017647,-87.6775104,Entire rental unit,Entire home/apt,220.0,1,2/16/2025,3.16,Chicago
9.33355e+17,McCormick Oasis Balcony/Parking/Patio/Gym/sleeps 6,243035563,Studebecker,Neighborhood highlights,Near South Side,41.85516728,-87.62396531,Entire rental unit,Entire home/apt,167.0,2,2/23/2025,1.99,Chicago
9.33518e+17,Sweet Urban Nook,345330177,Myra,Woodlawn,Woodlawn,41.78285321,-87.60747058,Entire rental unit,Entire home/apt,119.0,2,10/13/2024,0.43,Chicago
9.33967e+17,The Lincoln Square Hideaway,525249615,Kevin & Adele,Neighborhood highlights,Lincoln Square,41.9731,-87.69029,Entire rental unit,Entire home/apt,121.0,1,3/2/2025,3.37,Chicago
9.33971e+17,Explore More in Room 4,82114082,Genova,Neighborhood highlights,Lower West Side,41.85153,-87.67021,Private room in rental unit,Private room,32.0,7,2/28/2025,2.18,Chicago
9.39114e+17,M-RmE: MULT LOCATlONS•Monthly•Student•PRIV BATH,377884322,Kathryn,Near West Side,Near West Side,41.88151,-87.6833,Private room in rental unit,Private room,59.0,32,No Review,0.0,Chicago
9.39134e+17,*M RmC: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88353302,-87.6832575,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39179e+17,*M RmD: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88166483,-87.68238759,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39184e+17,*M RmA: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88172,-87.68386,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39187e+17,*M RmB: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88194,-87.68419,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39384e+17,Wrigleyville Updated Condo with Free Parking,6789528,Peter,Neighborhood highlights,Lake View,41.9503317,-87.6523466,Entire condo,Entire home/apt,282.0,1,2/25/2025,2.92,Chicago
9.39401e+17,Comfy & Private Chicago Studio,289992536,Carla,Portage Park,Portage Park,41.94545238,-87.74847768,Entire rental unit,Entire home/apt,77.0,32,12/15/2024,4.89,Chicago
9.39688e+17,Cozy 1 BedrmApt-15mins 2 Dwntown,175692579,Max,Douglas,Douglas,41.8311055,-87.61832897,Entire rental unit,Entire home/apt,104.0,3,No Review,0.0,Chicago
9.39743e+17,4 bedroom / 1.5 bath near UofC,169201798,Rashauna,Woodlawn,Woodlawn,41.78427,-87.61124,Entire rental unit,Entire home/apt,241.0,32,No Review,0.0,Chicago
9.39761e+17,"Blueground | Gold Coast, gym, nr shops & park",107434423,Blueground,Neighborhood highlights,Near North Side,41.9080259,-87.6263896,Entire rental unit,Entire home/apt,156.0,32,No Review,0.0,Chicago
9.39772e+17,Charming 3-BR House in Logan Sq,46939427,Anthony,Neighborhood highlights,Logan Square,41.9283,-87.69756,Entire home,Entire home/apt,500.0,32,No Review,0.0,Chicago
9.39796e+17,La Casa Cerca La Playa,6452801,Idris,Neighborhood highlights,South Chicago,41.75018581,-87.55704596,Entire condo,Entire home/apt,132.0,32,8/13/2023,0.05,Chicago
9.39881e+17,"Chicago Gem. Multiple Free Parking, Massage Chair",30668287,Still,Neighborhood highlights,Roseland,41.68947,-87.63933,Entire home,Entire home/apt,224.0,2,2/23/2025,0.7,Chicago
9.33997e+17,Luxe Suite + Spa House! Key West Vibes 4-Seasons,289396383,Matthew,Humboldt Park,Humboldt Park,41.91353627,-87.71773894,Entire rental unit,Entire home/apt,138.0,2,2/21/2025,4.61,Chicago
9.34015e+17,Cozy West Town Condo: Close To Everything,102792406,Troy,Neighborhood highlights,West Town,41.89331292,-87.6636861,Entire rental unit,Entire home/apt,264.0,2,2/23/2025,3.05,Chicago
9.34067e+17,Spacious Apartment in Chicago,112431044,Thomas,Neighborhood highlights,Lincoln Park,41.9317763,-87.6457319,Entire condo,Entire home/apt,138.0,1,12/22/2024,3.17,Chicago
9.34107e+17,Frugal flat-2BR/1BA,72651433,Jacob,Neighborhood highlights,South Chicago,41.7304448,-87.5446836,Entire rental unit,Entire home/apt,138.0,3,8/12/2024,0.93,Chicago
9.34182e+17,1BD Apt near O'Hare/Rosemont Allstate Arena,17962025,Jackeline,Neighborhood highlights,Norwood Park,41.97515321,-87.82249247,Entire rental unit,Entire home/apt,89.0,3,1/31/2025,1.6,Chicago
9.34346e+17,Guest Paradise Chicago with private entrance,30668287,Still,Roseland,Roseland,41.69123626,-87.63873969,Entire home,Entire home/apt,93.0,2,8/11/2024,0.76,Chicago
9.34631e+17,New Cozy 2-Bedroom Apartment,136673636,Weihong,Neighborhood highlights,Bridgeport,41.84489935,-87.63961369,Entire rental unit,Entire home/apt,106.0,2,3/2/2025,2.06,Chicago
9.34761e+17,Luxury Penthouse in Lincoln Square,26018213,Nicole,Neighborhood highlights,Lincoln Square,41.96841338,-87.69067247,Entire rental unit,Entire home/apt,248.0,5,10/14/2024,0.59,Chicago
9.39885e+17,Spacious Peaceful & Airy Boho-Chic Condo in Pilsen,88547320,Laura,Lower West Side,Lower West Side,41.848287,-87.6863985,Entire rental unit,Entire home/apt,203.0,1,6/30/2024,1.53,Chicago
9.40174e+17,Trendy & Serene Studio Stay,95904838,Theresa,Avondale,Avondale,41.9336789,-87.7040792,Entire rental unit,Entire home/apt,94.0,2,3/3/2025,4.16,Chicago
9.4018e+17,Stylish West Town Luxury Condo-10 Mins to Downtown,378232184,Kimberly,Neighborhood highlights,West Town,41.89346534,-87.68337008,Entire home,Entire home/apt,206.0,2,8/25/2024,1.87,Chicago
9.40418e+17,Chic River North Retreat,431261724,AW Luxe,Neighborhood highlights,Near North Side,41.8937489,-87.6299761,Entire rental unit,Entire home/apt,150.0,1,2/28/2025,1.28,Chicago
9.40564e+17,Belmont Pleasures - hot tub / arcade gaming room,527098826,Nassa,Neighborhood highlights,Belmont Cragin,41.93797319,-87.7861417,Entire rental unit,Entire home/apt,555.0,1,3/9/2025,5.84,Chicago
9.40643e+17,"Logan Square Luxury Villa | 3 Beds, 3 Baths",152478905,Zac,Logan Square,Logan Square,41.9213806,-87.7079862,Entire rental unit,Entire home/apt,162.0,1,12/31/2024,0.83,Chicago
9.34823e+17,Blown Away By the Windy City!,525498083,Jailyn,Grand Boulevard,Grand Boulevard,41.80481,-87.62243,Private room in rental unit,Private room,59.0,2,1/2/2025,0.53,Chicago
9.3546e+17,"Lincoln Park Apt: Walk to Beach, Shops & Dining!",121719854,Evolve,Neighborhood highlights,Lincoln Park,41.92192,-87.64356,Entire rental unit,Entire home/apt,178.0,2,12/26/2024,0.7,Chicago
9.35583e+17,Spacious Wrigley 4BR - Perfect for Long Stays!,92192981,Ariel,Lake View,Lake View,41.95332207,-87.65426825,Entire rental unit,Entire home/apt,104.0,32,8/6/2024,0.14,Chicago
9.35779e+17,*Rare* High-Rise Haven for Travelers,114720319,Yelena,Neighborhood highlights,Near North Side,41.89600759,-87.62482601,Entire condo,Entire home/apt,156.0,32,11/4/2024,0.28,Chicago
9.35807e+17,Boss Barbie’s Dreamhouse,366307082,Tammara,Neighborhood highlights,Chatham,41.7362,-87.60781,Entire home,Entire home/apt,240.0,2,12/26/2024,2.71,Chicago
9.36016e+17,Private Entrance| Kitchenette | Parking | King Bed,54076186,Jennifer,Neighborhood highlights,Bridgeport,41.83734,-87.65858,Private room in rental unit,Private room,42.0,2,3/2/2025,3.18,Chicago
9.361e+17,"Wrigleyville - 3BD, 1 Bath",340840252,Michael,Neighborhood highlights,Lake View,41.9481596,-87.6523087,Entire rental unit,Entire home/apt,138.0,2,10/14/2024,1.94,Chicago
9.36471e+17,Modern Chicago Condo - 2br/2bath,525940505,Karah,Neighborhood highlights,Near West Side,41.87345,-87.68871,Entire rental unit,Entire home/apt,250.0,32,10/11/2023,0.06,Chicago
9.37006e+17,Light n' Bright City Stay,32268721,Kathryn,Neighborhood highlights,West Town,41.89936,-87.66223,Entire rental unit,Entire home/apt,115.0,30,1/25/2025,0.65,Chicago
9.40646e+17,"Modern Luxury Condo w/Karaoke, Huge 4K TVs & PS5",365660753,Brian,Neighborhood highlights,Washington Park,41.78626,-87.61895,Entire condo,Entire home/apt,138.0,1,2/24/2025,1.96,Chicago
9.40764e+17,"R1 Close to Downtown, small room",527153960,Jose,New City,New City,41.8089,-87.67009,Private room in rental unit,Private room,23.0,2,2/23/2025,1.25,Chicago
9.41231e+17,Bold Bohemian Splendor | 2BR | Pilsen,43933909,Nat,Neighborhood highlights,North Lawndale,41.86468,-87.6962,Entire rental unit,Entire home/apt,133.0,1,2/17/2025,2.51,Chicago
9.41941e+17,Amazing steps to FultonMarket,245574996,Jacobo,Near West Side,Near West Side,41.88266,-87.64286,Entire rental unit,Entire home/apt,334.0,32,9/5/2023,0.05,Chicago
9.41966e+17,Amazing View steps to FultonMarket,262499958,Jake,Neighborhood highlights,Near West Side,41.88168484,-87.64062138,Entire rental unit,Entire home/apt,200.0,32,No Review,0.0,Chicago
9.42045e+17,"Chic, renovated unit in Mag Mile - EF4",62022982,Patricia,Neighborhood highlights,Near North Side,41.89642,-87.62737,Entire rental unit,Entire home/apt,153.0,1,2/23/2025,3.99,Chicago
9.42074e+17,"2 BRs, Garden Apt near S. Loop; near football sta",515846655,Juan,Neighborhood highlights,Lower West Side,41.85875,-87.6404,Entire rental unit,Entire home/apt,171.0,3,12/1/2024,2.33,Chicago
9.42278e+17,Luxurious 1 Bed in Fulton Market,396270947,Jennifer,Neighborhood highlights,Near West Side,41.88383922,-87.65498292,Entire rental unit,Entire home/apt,213.0,32,No Review,0.0,Chicago
9.42287e+17,D3. Private BR - 9 min to downtown,437223256,Caroline,Bridgeport,Bridgeport,41.82975877,-87.64456059,Private room in rental unit,Private room,41.0,1,10/13/2023,0.17,Chicago
9.42288e+17,Adorable Cottage in the City,11443032,Heather,North Center,North Center,41.93715,-87.68337,Entire rental unit,Entire home/apt,89.0,32,No Review,0.0,Chicago
9.37526e+17,Wicker Park Walk-Up Condo,125750418,Randy,Neighborhood highlights,West Town,41.90537698,-87.66508884,Entire rental unit,Entire home/apt,186.0,1,2/24/2025,3.82,Chicago
9.37629e+17,Urban Oasis in Vibrant Gold Coast,259191558,Fabian,Neighborhood highlights,Near North Side,41.90058,-87.62675,Entire rental unit,Entire home/apt,193.0,2,3/13/2025,5.01,Chicago
9.37689e+17,Little Italy Casa,66992669,Leonardo,Near West Side,Near West Side,41.86892658,-87.65506624,Entire condo,Entire home/apt,149.0,2,3/10/2025,4.37,Chicago
9.37795e+17,The Fratterhorn at Wrigley,3230291,David,Lake View,Lake View,41.94749278,-87.66400329,Entire rental unit,Entire home/apt,86.0,2,2/25/2025,3.46,Chicago
9.37839e+17,Private Deck FREE Designated P-Spot United Center,361997400,Sergii,Neighborhood highlights,Near West Side,41.88037,-87.68177,Entire rental unit,Entire home/apt,218.0,2,2/16/2025,3.21,Chicago
9.37881e+17,FREE Garage Parking & Private PATIO United Center,361997400,Sergii,Neighborhood highlights,Near West Side,41.88001239,-87.68010856,Entire rental unit,Entire home/apt,232.0,1,2/16/2025,2.87,Chicago
9.37925e+17,Grant Park-10 min Free P-Spot EV&Balcony Sleeps 12,361997400,Sergii,Neighborhood highlights,Near West Side,41.88215117,-87.67983886,Entire rental unit,Entire home/apt,403.0,2,2/23/2025,4.29,Chicago
9.37957e+17,Free Garage Park w/EV charge Dntwn-10min Sleeps 12,361997400,Sergii,Neighborhood highlights,Near West Side,41.87994242,-87.68177285,Entire rental unit,Entire home/apt,412.0,2,2/23/2025,3.4,Chicago
9.42304e+17,West Loop Studio by Suite Home,396270947,Jennifer,Neighborhood highlights,Near West Side,41.88404,-87.65519,Entire rental unit,Entire home/apt,142.0,32,No Review,0.0,Chicago
9.42321e+17,Gorgeous West Loop Corner 2 Bed,396270947,Jennifer,Neighborhood highlights,Near West Side,41.88522558,-87.65358568,Entire rental unit,Entire home/apt,240.0,32,10/14/2023,0.06,Chicago
9.42593e+17,Breathtaking & Chic Oasis Loc in Desirable Old Twn,111062630,Kyriako,Neighborhood highlights,Near North Side,41.90748773,-87.63827138,Entire rental unit,Entire home/apt,130.0,2,3/9/2025,5.25,Chicago
9.42678e+17,Luxury Renovated Central in OldTown With Balcony,515855788,Hatice,Neighborhood highlights,Near North Side,41.90663685,-87.63281771,Entire rental unit,Entire home/apt,171.0,1,12/24/2024,4.45,Chicago
9.4271e+17,"Relax and Unwind! 2 Spacious Units, Full Kitchen",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89987,-87.62144,Room in hotel,Hotel room,999.0,1,2/24/2024,0.39,Chicago
9.42711e+17,"Explore Chicago! Free Breakfast, Full Kitchen",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89987,-87.62144,Room in hotel,Hotel room,999.0,1,12/28/2023,0.23,Chicago
9.37976e+17,Flexhome Avondale 3BR Duplex W2 - Parking+Patio,497660633,Flexhome,Avondale,Avondale,41.9344195,-87.7130169,Entire rental unit,Entire home/apt,155.0,32,8/5/2024,0.31,Chicago
9.38021e+17,Downtown 10 min FREE indoor Park sleeps 12-2 Baths,361997400,Sergii,Neighborhood highlights,Near West Side,41.88072965,-87.68154273,Entire rental unit,Entire home/apt,223.0,2,2/16/2025,1.7,Chicago
9.38061e+17,Charming Pullman Retreat | Modern Comfort Awaits,4769133,Ran,Pullman,Pullman,41.68885875,-87.60862852,Entire home,Entire home/apt,127.0,32,No Review,0.0,Chicago
9.38079e+17,Free P-Spot EV charge Sleeps 10-McCormick 10 min,361997400,Sergii,Neighborhood highlights,Near West Side,41.88172869,-87.68134863,Entire rental unit,Entire home/apt,228.0,2,1/1/2025,3.39,Chicago
9.38224e+17,Bold Bohemian Splendor | 2BR | Pilsen,43933909,Nat,Neighborhood highlights,North Lawndale,41.86454,-87.69494,Entire rental unit,Entire home/apt,138.0,1,2/23/2025,3.04,Chicago
9.38243e+17,Chic & Cozy Stay Near Logan Square Hotspots,95904838,Theresa,Avondale,Avondale,41.9336789,-87.7040792,Entire rental unit,Entire home/apt,87.0,1,2/3/2025,2.2,Chicago
9.38327e+17,Home in Chicago,443396081,Boris,Neighborhood highlights,Austin,41.91363958,-87.79187316,Entire home,Entire home/apt,140.0,1,12/7/2024,0.95,Chicago
9.38454e+17,NewReno! Cute Chicago Attic Loft,168379807,Anthony,Neighborhood highlights,Irving Park,41.96255,-87.73732,Entire place,Entire home/apt,82.0,1,11/17/2024,1.21,Chicago
9.42712e+17,"Comfort and Relaxation! Kitchen, Free Breakfast",501999514,RoomPicks,Neighborhood highlights,Near North Side,41.89987,-87.62144,Room in hotel,Hotel room,285.0,1,7/1/2024,0.3,Chicago
9.42827e+17,WOW! 3000ft² PH w/ views to The Bean @MichiganAve,248760412,Cloud9,Neighborhood highlights,Loop,41.88570049,-87.62648279,Entire rental unit,Entire home/apt,1592.0,2,8/18/2024,0.57,Chicago
9.42839e+17,Designer Penthouse | Panoramic Views |The Loop,248760412,Cloud9,Loop,Loop,41.88374623,-87.62612857,Entire rental unit,Entire home/apt,1549.0,2,2/17/2025,0.88,Chicago
9.43318e+17,The Cozy Quarters - Sleeps 10,431261724,AW Luxe,Neighborhood highlights,Near West Side,41.8737294,-87.6866252,Entire rental unit,Entire home/apt,196.0,1,No Review,0.0,Chicago
9.43348e+17,"Laundry, Balconies. Two floors.",25561251,Chicago Home Stays,Neighborhood highlights,North Lawndale,41.8631945,-87.6954682,Entire rental unit,Entire home/apt,138.0,32,No Review,0.0,Chicago
9.38459e+17,University of Chicago Condo-Upgraded and Spacious,58514627,Diane,Neighborhood highlights,Woodlawn,41.7746477,-87.5942938,Entire condo,Entire home/apt,157.0,2,12/31/2024,1.7,Chicago
9.38609e+17,"Entire house w/ free parking, close to Wrigley!",526588725,Kelly,Lake View,Lake View,41.93726,-87.65736,Entire home,Entire home/apt,603.0,1,2/17/2025,3.26,Chicago
9.38679e+17,Updated Raised Ranch Awaits You!,503136249,Dee,West Pullman,West Pullman,41.66430191,-87.63156938,Entire home,Entire home/apt,232.0,32,1/29/2024,0.07,Chicago
9.38967e+17,King Size- 1 bed/ Walk to Loop!,526669181,Marques,Loop,Loop,41.87535,-87.63003,Entire rental unit,Entire home/apt,195.0,32,No Review,0.0,Chicago
9.38996e+17,M-RmC: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88018,-87.68257,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39009e+17,M-RmA: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88141145,-87.68341762,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.391e+17,M-RmD: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88146761,-87.68342082,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.39109e+17,M-RmB: MULT LOCATlONS•Monthly•Student•Priv•LUX,377884322,Kathryn,Near West Side,Near West Side,41.88016,-87.68281,Private room in rental unit,Private room,44.0,32,No Review,0.0,Chicago
9.48175e+17,Mahogany Room #1,527346478,Yuliia,Neighborhood highlights,North Lawndale,41.85976426,-87.69487922,Private room in home,Private room,54.0,1,3/8/2025,2.93,Chicago
9.43351e+17,Boutique Flat in Lincoln Park with Free Parking!,129482255,David,Lake View,Lake View,41.93457,-87.64625,Entire rental unit,Entire home/apt,92.0,2,9/30/2024,1.02,Chicago
9.43405e+17,Newly Renovated 1BD near West Loop & Little Italy,53964832,Jonathan,Near West Side,Near West Side,41.87019584,-87.66172169,Entire rental unit,Entire home/apt,145.0,1,2/26/2025,5.4,Chicago
9.43481e+17,"May: Priv. Studio Ap, 15 Min to Dntwn",134446004,Ibi,Neighborhood highlights,West Englewood,41.79234,-87.6551,Entire rental unit,Entire home/apt,138.0,32,1/19/2025,0.34,Chicago
9.43547e+17,"Spacious Studio in Little Italy, Near West Loop",53964832,Jonathan,Neighborhood highlights,Near West Side,41.86922411,-87.66275548,Entire rental unit,Entire home/apt,148.0,1,1/9/2025,2.24,Chicago
9.4359e+17,R3 Close to Downtown Small Room,527153960,Jose,New City,New City,41.80851,-87.67209,Private room in rental unit,Private room,23.0,2,2/14/2025,1.08,Chicago
